,C1_OBJ_NM,C2_NM,DT,C1_NM,UNIT_NM,C3_NM,ITM_ID,TBL_ID,ITM_NM,C3_OBJ_NM,C2_OBJ_NM,TBL_NM
948,특성별,2순위,9.3,특수임무유공자,%,보훈급여금,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
949,특성별,2순위,12.1,특수임무유공자,%,보훈급여금,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
950,특성별,2순위,6.4,특수임무유공자,%,대부,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
951,특성별,2순위,4.5,특수임무유공자,%,대부,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
952,특성별,2순위,10.5,특수임무유공자,%,양로지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
953,특성별,2순위,7,특수임무유공자,%,양로지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
954,특성별,2순위,2.4,특수임무유공자,%,사망시 지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
955,특성별,2순위,1.6,특수임무유공자,%,사망시 지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
956,특성별,2순위,8.4,특수임무유공자,%,예우지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
957,특성별,2순위,9.7,특수임무유공자,%,예우지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
958,특성별,2순위,6.8,특수임무유공자,%,재가복지서비스,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
959,특성별,2순위,6.2,특수임무유공자,%,재가복지서비스,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
960,특성별,1순위,39.8,제대군인,%,취업,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
961,특성별,1순위,17.3,제대군인,%,취업,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
962,특성별,1순위,13.4,제대군인,%,취업,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
963,특성별,1순위,3.5,제대군인,%,교육,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
964,특성별,1순위,3.8,제대군인,%,교육,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
965,특성별,1순위,7.2,제대군인,%,교육,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
966,특성별,1순위,16.4,제대군인,%,의료지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
967,특성별,1순위,20.6,제대군인,%,의료지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
968,특성별,1순위,15.3,제대군인,%,의료지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
969,특성별,1순위,5.4,제대군인,%,주거,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
970,특성별,1순위,23.2,제대군인,%,소득보장,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
971,특성별,1순위,3.4,제대군인,%,문화 및 여가,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
972,특성별,1순위,1.7,제대군인,%,사회적응,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
973,특성별,1순위,2.8,제대군인,%,사회적응,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
974,특성별,1순위,1.4,제대군인,%,사회적응,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
975,특성별,1순위,0.9,제대군인,%,법률지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
976,특성별,1순위,3.9,제대군인,%,보훈 문화 확산,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
977,특성별,1순위,0.2,제대군인,%,기타,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
978,특성별,1순위,2.2,제대군인,%,기타,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
979,특성별,1순위,1.2,제대군인,%,기타,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
980,특성별,1순위,36.9,제대군인,%,보훈급여금,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
981,특성별,1순위,46.5,제대군인,%,보훈급여금,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
982,특성별,1순위,4.4,제대군인,%,대부,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
983,특성별,1순위,2.8,제대군인,%,대부,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
984,특성별,1순위,3,제대군인,%,양로지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
985,특성별,1순위,1.7,제대군인,%,양로지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
986,특성별,1순위,0.9,제대군인,%,사망시 지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
987,특성별,1순위,1,제대군인,%,사망시 지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
988,특성별,1순위,6.6,제대군인,%,예우지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
989,특성별,1순위,8.4,제대군인,%,예우지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
990,특성별,1순위,1.4,제대군인,%,재가복지서비스,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
991,특성별,1순위,1.1,제대군인,%,재가복지서비스,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
992,특성별,2순위,10.5,제대군인,%,취업,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
993,특성별,2순위,13.7,제대군인,%,취업,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
994,특성별,2순위,15.6,제대군인,%,취업,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
995,특성별,2순위,8.1,제대군인,%,교육,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
996,특성별,2순위,7.2,제대군인,%,교육,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
997,특성별,2순위,9.6,제대군인,%,교육,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
998,특성별,2순위,19.6,제대군인,%,의료지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
999,특성별,2순위,29.9,제대군인,%,의료지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
1000,특성별,2순위,33.7,제대군인,%,의료지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
1001,특성별,2순위,8.3,제대군인,%,주거,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
1002,특성별,2순위,26.4,제대군인,%,소득보장,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
1003,특성별,2순위,7.3,제대군인,%,문화 및 여가,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
1004,특성별,2순위,3.6,제대군인,%,사회적응,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
1005,특성별,2순위,5.7,제대군인,%,사회적응,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
1006,특성별,2순위,3.4,제대군인,%,사회적응,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
1007,특성별,2순위,3.2,제대군인,%,법률지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
1008,특성별,2순위,12,제대군인,%,보훈 문화 확산,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
